EntryID,LemmaID,Code,SelectedFingers.2.0,Flexion.2.0,FlexionChange.2.0,Spread.2.0,SpreadChange.2.0,ThumbPosition.2.0,ThumbContact.2.0,SignType.2.0,Movement.2.0,RepeatedMovement.2.0,MajorLocation.2.0,MinorLocation.2.0,SecondMinorLocation.2.0,Contact.2.0,NonDominantHandshape.2.0,UlnarRotation.2.0
free,free,G_01_027,i,Curved,0.0,,,Open,1.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,f,0
pitcher,pitcher,G_01_028,p,FullyOpen,0.0,,,Open,0.0,OneHanded,Curved,1,Neutral,Neutral,,0,,1
place,place,G_01_029,im,Stacked,0.0,,0.0,Open,1.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,p,0
skunk,skunk,G_01_032,im,Stacked,0.0,,0.0,Open,1.0,OneHanded,Curved,0,Head,HeadTop,HeadTop,0,,0
porcupine,porcupine,G_01_033,imrp,Bent,0.0,1.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,PalmBack,PalmBack,1,C,0
stare,stare,G_01_034,im,Flat,0.0,1.0,0.0,Closed,0.0,OneHanded,Straight,0,Head,CheekNose,HeadAway,1,,0
tty,tty,G_01_035,i,Bent,,,,Open,1.0,OneHanded,Straight,0,Neutral,Neutral,Neutral,0,,0
forest,forest,G_01_038,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,OneHanded,Curved,1,Neutral,Neutral,Neutral,0,,1
abbreviate,abbreviate,G_01_040,im,FullyOpen,0.0,0.0,0.0,Closed,0.0,DominanceViolation,Straight,0,Hand,FingerRadial,HandAway,1,DominanceConditionViolation,1
eyes_awake,eyes_awake,G_01_041,imrp,Curved,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,0,Head,Eye,,1,c,0
camel,camel,G_01_042,imrp,Flat,0.0,0.0,0.0,Open,0.0,OneHanded,Z-shaped,0,Neutral,Neutral,Neutral,0,,0
tired_of,tired_of,G_01_043,imrp,Flat,1.0,0.0,1.0,Open,1.0,OneHanded,Straight,0,Head,UnderChin,HeadAway,1,,0
maid,maid,G_01_044,mr,Curved,0.0,0.0,0.0,Open,1.0,OneHanded,Straight,1,Head,Chin,,1,,0
click,click,G_01_047,m,Flat,0.0,,,Open,0.0,OneHanded,BackAndForth,0,Neutral,Neutral,Neutral,0,,0
convince,convince,G_01_048,imrp,FullyOpen,0.0,0.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,HandAway,FingerFront,1,1,1
not_understand,not_understand,G_01_049,i,Bent,1.0,,,Open,1.0,SymmetricalOrAlternating,Curved,0,Head,HeadAway,HeadAway,0,baby_o,0
support_1,support_1,G_01_052,imrp,FullyClosed,0.0,,0.0,Closed,1.0,AsymmetricalSameHandshape,Straight,1,Hand,FingerUlnar,FingerUlnar,1,s,0
sharp_1,sharp_1,G_01_055,m,Flat,0.0,,,Open,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,FingerBack,HandAway,1,1,0
long,long,G_01_059,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Curved,0,Arm,ForearmBack,ArmAway,1,,0
shake_1,shake_1,G_01_062,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,SymmetryViolation,Straight,1,Hand,FingerRadial,,1,O,0
backpack_2,backpack,G_01_064,t,,,,,Open,,SymmetricalOrAlternating,Circular,1,Body,Clavicle,,1,a,0
hands,hands,G_01_065,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Other,0,Hand,PalmBack,FingerBack,1,open_b,0
snail,snail,G_01_067,im,FullyClosed,1.0,,1.0,Closed,1.0,AsymmetricalDifferentHandshape,Curved,0,Hand,Palm,HandAway,1,C,0
love,love,G_01_068,t,,,,,Open,,SymmetricalOrAlternating,,0,Body,TorsoTop,,1,a,0
so,so,G_01_069,imrp,FullyClosed,,,,Closed,1.0,OneHanded,Straight,0,Neutral,Neutral,Neutral,0,,0
page,page,G_01_070,t,,,,,Open,,AsymmetricalDifferentHandshape,Curved,1,Hand,Heel,HandAway,1,B,0
holy,holy,G_01_072,im,FullyOpen,0.0,0.0,1.0,Closed,0.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Palm,,1,B,0
magnify_1,magnify_1,G_01_073,i,Bent,0.0,,,Open,1.0,OneHanded,Straight,1,Head,Eye,HeadAway,1,,0
goatee,goatee,G_01_074,imrp,Curved,0.0,0.0,0.0,Open,0.0,OneHanded,Straight,0,Head,Chin,,1,,0
hurry,hurry,G_01_075,im,FullyOpen,0.0,0.0,0.0,Closed,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,0,h,0
jar,jar,G_01_076,imrp,Curved,0.0,1.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,,0,Hand,FingerRadial,,1,C,1
run_out_of,run_out_of,G_01_077,imrp,Flat,1.0,0.0,1.0,Open,1.0,AsymmetricalDifferentHandshape,Straight,0,Hand,Palm,HandAway,1,B,0
choke,choke,G_01_079,imrp,Curved,0.0,0.0,0.0,Open,0.0,OneHanded,Straight,0,Body,Neck,,1,,0
fair,fair,G_01_080,imrp,Flat,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,1,flat_b,0
champion,champion,G_01_081,imrp,Curved,0.0,1.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,BackAndForth,0,Hand,FingerTip,HandAway,1,1,0
handcuffs,handcuffs,G_01_088,i,Curved,0.0,,,Open,0.0,SymmetricalOrAlternating,Other,0,Arm,WristBack,,1,curved_l,0
hand_soap,hand_soap,G_01_089,i,FullyOpen,1.0,,,Closed,0.0,AsymmetricalDifferentHandshape,,0,Hand,HandAway,HandAway,0,B,0
study,study,G_01_090,imrp,Flat,1.0,1.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,,1,Hand,HandAway,HandAway,0,B,0
straw,straw,G_01_092,i,Curved,0.0,,,Open,1.0,DominanceViolation,Straight,0,Head,Mouth,HeadAway,1,DominanceConditionViolation,0
take,take,G_01_093,imrp,Curved,1.0,1.0,1.0,Open,1.0,OneHanded,Straight,0,Neutral,Neutral,Neutral,0,,0
spain,spain,G_01_094,i,Bent,0.0,,,Open,1.0,OneHanded,Circular,0,Body,BodyAway,Clavicle,1,,1
muscle,muscle,G_01_095,imrp,Flat,0.0,0.0,0.0,Open,0.0,OneHanded,Straight,1,Arm,UpperArm,,1,,0
together,together,G_01_097,imrp,Curved,1.0,1.0,1.0,Open,0.0,SymmetricalOrAlternating,Circular,1,Neutral,Neutral,Neutral,1,curved_5,0
handsome_2,handsome_2,G_01_098,im,Flat,0.0,0.0,0.0,Closed,0.0,OneHanded,Straight,1,Head,HeadAway,HeadAway,0,,0
barrette,barrette,G_01_101,im,Flat,1.0,0.0,0.0,Open,1.0,OneHanded,,1,Head,HeadTop,,1,,0
back_up,back_up,G_01_102,i,FullyOpen,0.0,,,Closed,0.0,SymmetricalOrAlternating,Other,0,Neutral,Neutral,Neutral,0,1,0
suit,suit,G_01_103,t,,,,,Open,,SymmetricalOrAlternating,Curved,0,Body,BodyAway,TorsoMid,0,a,1
pass_out,pass_out,G_02_002,im,Stacked,,,,Open,1.0,OneHanded,Straight,0,Head,HeadAway,HeadAway,0,,0
zebra,zebra,G_02_003,imrp,Flat,0.0,1.0,0.0,Closed,0.0,SymmetricalOrAlternating,Straight,1,Body,TorsoTop,TorsoMid,1,flat_4,0
hongkong,hongkong,G_02_004,imrp,Flat,1.0,0.0,1.0,Open,1.0,OneHanded,,1,Head,HeadAway,,0,,0
stapler,stapler,G_02_005,t,,1.0,,,Open,,OneHanded,BackAndForth,0,Neutral,Neutral,Neutral,0,,0
leather,leather,G_02_008,imrp,Flat,0.0,0.0,0.0,Open,0.0,OneHanded,Curved,1,Body,Clavicle,BodyAway,1,,1
gum,gum,G_02_010,im,FullyOpen,1.0,1.0,0.0,Closed,0.0,OneHanded,Straight,1,Head,Mouth,,1,,0
noon_2,noon,G_02_014,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,OneHanded,Straight,1,Neutral,Neutral,Neutral,0,,0
bless,bless,G_02_016,t,,,,,Open,,SymmetricalOrAlternating,,0,Head,Mouth,,1,a,0
vain,vain,G_02_017,im,FullyOpen,1.0,1.0,0.0,Closed,0.0,SymmetricalOrAlternating,Curved,0,Body,BodyAway,BodyAway,0,v,0
bell,bell,G_02_018,i,Curved,0.0,,,Open,1.0,AsymmetricalDifferentHandshape,Z-shaped,0,Hand,Palm,HandAway,1,B,0
dig_up,dig_up,G_02_019,t,,,,,Open,,SymmetricalOrAlternating,Curved,1,Neutral,Neutral,Neutral,0,a,1
confidential,confidential,G_02_022,t,,,,,Open,,OneHanded,Straight,1,Head,Mouth,Mouth,1,,0
wise,wise,G_02_023,i,Bent,0.0,,,Closed,0.0,OneHanded,Straight,1,Head,HeadAway,HeadAway,0,,0
operate_machine,operate_machine,G_02_026,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Curved,1,Hand,FingerFront,HandAway,1,open_b,0
garlic,garlic,G_02_028,imrp,Flat,1.0,0.0,1.0,Open,0.0,OneHanded,Straight,1,Head,Chin,HeadAway,1,,0
beach,beach,G_02_029,imrp,Flat,1.0,0.0,1.0,Open,1.0,AsymmetricalDifferentHandshape,BackAndForth,1,Hand,PalmBack,HandAway,1,B,0
hanukkah,hanukkah,G_02_030,imrp,FullyOpen,0.0,1.0,0.0,Closed,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,4,0
tissue,tissue,G_02_032,i,Flat,1.0,,,Open,1.0,OneHanded,Straight,1,Head,CheekNose,HeadAway,0,,0
catch_1,catch,G_02_033,imrp,Curved,1.0,1.0,0.0,Open,1.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,0,curved_5,0
frame,frame,G_02_034,i,Flat,0.0,,,Open,0.0,SymmetricalOrAlternating,BackAndForth,0,Neutral,Neutral,Neutral,1,g,0
halloween_2,halloween,G_02_035,im,FullyOpen,0.0,1.0,1.0,Closed,0.0,SymmetricalOrAlternating,Straight,1,Head,HeadAway,HeadAway,0,v,0
cannon,cannon,G_02_037,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Straight,1,Arm,WristBack,ArmAway,1,,0
skill,skill,G_02_038,imrp,Flat,1.0,0.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,FingerUlnar,HandAway,1,B,1
very_interested,very_interested,G_02_039,imrp,Flat,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Head,HeadAway,HeadAway,0,flat_b,1
lips,lips,G_02_043,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Circular,1,Head,Mouth,Mouth,1,,0
effect,effect,G_02_044,imrp,Flat,1.0,0.0,1.0,Open,1.0,AsymmetricalDifferentHandshape,Straight,0,Hand,PalmBack,HandAway,1,B,0
nerve,nerve,G_02_045,im,Bent,0.0,1.0,0.0,Closed,0.0,OneHanded,,0,Head,Chin,,1,,1
fringe,fringe,G_02_046,imrp,FullyOpen,0.0,1.0,0.0,Closed,0.0,OneHanded,Curved,0,Arm,UpperArm,ForearmBack,1,,0
concerned,concerned,G_02_047,m,Flat,0.0,,,Open,0.0,SymmetricalOrAlternating,Straight,1,Body,TorsoTop,BodyAway,1,open_8,0
celery,celery,G_02_048,imrp,FullyClosed,0.0,,0.0,Closed,1.0,OneHanded,Curved,0,Head,Mouth,HeadAway,1,,1
miss,miss,G_02_049,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,,0,Head,Chin,,1,,0
inspire,inspire,G_02_051,imrp,Flat,1.0,0.0,1.0,Open,1.0,SymmetricalOrAlternating,Curved,0,Body,BodyAway,BodyAway,0,flat_o,0
before,before,G_02_053,imrp,Flat,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Curved,0,Hand,FingerFront,HandAway,1,flat_b,0
count,count,G_02_054,i,Curved,0.0,,,Open,1.0,AsymmetricalDifferentHandshape,Straight,0,Hand,Palm,FingerFront,1,B,0
blink,blink,G_02_055,i,FullyOpen,1.0,,,Open,1.0,SymmetricalOrAlternating,Straight,0,Head,Eye,HeadAway,0,l,0
energy,energy,G_02_056,imrp,Bent,0.0,0.0,0.0,Closed,1.0,OneHanded,Curved,0,Arm,UpperArm,ForearmRadial,1,,1
edit_2,edit,G_02_057,i,Bent,0.0,,,Open,1.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,1,baby_o,1
boyfriend,boyfriend,G_02_058,imrp,Flat,1.0,0.0,0.0,Open,1.0,OneHanded,,0,Head,HeadAway,,0,,0
ruin,ruin,G_02_060,i,Bent,0.0,,,Closed,0.0,DominanceViolation,Straight,0,Hand,FingerRadial,HandAway,1,DominanceConditionViolation,0
innocent,innocent,G_02_062,im,FullyOpen,0.0,0.0,0.0,Closed,0.0,SymmetricalOrAlternating,Curved,0,Head,Chin,HeadAway,1,h,1
land,land,G_02_066,imrp,Flat,1.0,0.0,1.0,Open,1.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,0,flat_o,1
our,our,G_02_067,imrp,Flat,0.0,0.0,0.0,Open,0.0,OneHanded,Curved,0,Body,TorsoTop,TorsoTop,1,,1
dreadlocks,dreadlocks,G_02_069,im,Crossed,0.0,0.0,0.0,Closed,0.0,SymmetricalOrAlternating,Other,0,Head,Other,HeadAway,0,r,1
thrilled,thrilled,G_02_070,m,Flat,0.0,,,Open,0.0,SymmetricalOrAlternating,Curved,0,Body,TorsoMid,BodyAway,1,open_8,1
claw,claw,G_02_071,i,Flat,1.0,,,Open,1.0,AsymmetricalDifferentHandshape,Curved,1,Hand,FingerTip,HandAway,1,C,0
easy_to_do,easy_to_do,G_02_073,imrp,FullyOpen,1.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,,1,Hand,FingerBack,HandAway,1,open_b,0
save_money,save_money,G_02_074,imrp,Curved,0.0,0.0,0.0,Open,1.0,AsymmetricalSameHandshape,Straight,1,Hand,Other,,1,o,0
analyze,analyze,G_02_075,im,FullyOpen,1.0,1.0,0.0,Closed,0.0,SymmetricalOrAlternating,Curved,1,Neutral,Neutral,Neutral,1,v,0
noose,noose,G_02_076,i,Curved,0.0,,,Open,0.0,OneHanded,,0,Body,Neck,,1,,0
pope,pope,G_02_077,imrp,FullyOpen,1.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Other,0,Head,HeadAway,HeadAway,1,open_b,0
watch,watch,G_02_078,i,Bent,0.0,,,Open,0.0,OneHanded,Straight,0,Head,HeadAway,HeadAway,0,,0
should,should,G_02_079,i,Bent,0.0,,,Closed,0.0,OneHanded,Straight,1,Neutral,Neutral,Neutral,0,,0
windy,windy,G_02_080,imrp,FullyOpen,1.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,0,5,0
lift_1,lift,G_02_082,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,0,open_b,0
sophisticated,sophisticated,G_02_083,mr,Curved,0.0,0.0,0.0,Open,1.0,OneHanded,Curved,1,Head,CheekNose,HeadAway,1,,0
program,program,G_02_084,im,Stacked,0.0,,0.0,Open,1.0,AsymmetricalDifferentHandshape,BackAndForth,0,Hand,HandAway,HandAway,0,B,0
still,still,G_02_085,p,FullyOpen,0.0,,,Open,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,0,y,1
ruler,ruler,G_02_086,p,FullyOpen,0.0,,,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,,1,y,0
peacock,peacock,G_02_088,imrp,FullyClosed,1.0,,1.0,Closed,1.0,AsymmetricalDifferentHandshape,Curved,0,Hand,FingerRadial,,1,S,0
W.H.A.T,w.h.a.t,G_02_089,p,Curved,,,,Open,1.0,OneHanded,,0,Neutral,Neutral,,0,,1
valley,valley,G_02_090,imrp,FullyOpen,0.0,0.0,0.0,Closed,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,closed_b,0
rob,rob,G_02_093,im,FullyOpen,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,0,open_h,0
pin_on,pin_on,G_02_096,i,Flat,1.0,,,Open,1.0,OneHanded,,0,Body,TorsoTop,,1,,0
finger,finger,G_02_097,i,FullyOpen,1.0,,,Closed,0.0,OneHanded,,1,Neutral,Neutral,,0,,0
stamp_1,stamp_1,G_02_098,t,,,,,Open,,AsymmetricalDifferentHandshape,BackAndForth,0,Hand,Palm,HandAway,1,B,0
bite,bite,G_02_099,imrp,Curved,1.0,1.0,1.0,Open,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,FingerBack,,1,B,0
very,very,G_02_101,im,FullyOpen,0.0,1.0,0.0,Closed,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,v,0
dispatch,dispatch,G_02_102,imrp,Flat,1.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Curved,0,Hand,PalmBack,HandAway,1,flat_b,0
haha,haha,G_02_103,im,Curved,,0.0,,Open,0.0,OneHanded,,0,Neutral,Neutral,,0,,0
noon_1,noon,G_03_002,im,Bent,1.0,0.0,1.0,Closed,1.0,OneHanded,,1,Neutral,Neutral,,0,,0
gym,gym,G_03_003,i,Bent,0.0,,,Open,1.0,SymmetricalOrAlternating,Circular,1,Body,BodyAway,BodyAway,0,baby_o,1
hell,hell,G_03_008,im,FullyOpen,0.0,0.0,0.0,Closed,0.0,OneHanded,Straight,0,Neutral,Neutral,Neutral,0,,0
nail,nail,G_03_010,i,Bent,0.0,,,Open,1.0,AsymmetricalDifferentHandshape,Straight,1,Hand,HandAway,HandAway,0,S,0
halloween_1,halloween,G_03_011,imrp,Curved,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,1,Head,HeadAway,HeadAway,0,c,1
whale,whale,G_03_013,p,FullyOpen,0.0,,,Open,0.0,OneHanded,Z-shaped,0,Arm,ArmAway,ArmAway,0,,0
bloom,bloom,G_03_014,imrp,Curved,1.0,0.0,1.0,Open,1.0,SymmetricalOrAlternating,,0,Neutral,Neutral,,1,o,0
saxophone,saxophone,G_03_015,imrp,Flat,1.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,,1,Neutral,Neutral,,0,flatspread_5,0
if,if,G_03_017,p,FullyOpen,0.0,,,Closed,0.0,OneHanded,Straight,1,Head,Eye,,1,,0
disappoint,disappoint,G_03_018,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Straight,0,Head,Chin,,1,,0
we,we,G_03_019,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Curved,0,Body,Clavicle,Clavicle,1,,1
ice,ice,G_03_020,p,FullyOpen,,,,Closed,0.0,OneHanded,,0,Neutral,Neutral,,0,,0
going_through_a_hard_time,going_through_a_hard_time,G_03_021,imrp,FullyClosed,0.0,,0.0,Closed,1.0,SymmetricalOrAlternating,Circular,1,Head,Chin,HeadAway,1,s,0
juice_1,juice_1,G_03_022,p,FullyOpen,0.0,,,Closed,0.0,OneHanded,Curved,1,Neutral,Neutral,,0,,1
form,form,G_03_023,i,Curved,0.0,,,Open,1.0,SymmetricalOrAlternating,BackAndForth,0,Neutral,Neutral,Neutral,1,f,0
rose,rose,G_03_024,im,Crossed,0.0,0.0,0.0,Closed,0.0,OneHanded,Curved,0,Head,CheekNose,CheekNose,1,,1
melon,melon,G_03_025,m,Curved,1.0,,,Open,1.0,AsymmetricalDifferentHandshape,Straight,1,Hand,PalmBack,HandAway,1,C,0
shut_out,shut_out,G_03_026,imrp,FullyOpen,0.0,0.0,0.0,Closed,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,closed_b,1
strong,strong,G_03_027,imrp,FullyClosed,0.0,,0.0,Closed,1.0,SymmetricalOrAlternating,Straight,1,Body,BodyAway,,0,s,0
plummet,plummet,G_03_028,i,FullyOpen,0.0,,,Closed,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,Palm,HandAway,1,B,0
look_like,look_like,G_03_029,ip,FullyOpen,0.0,,,Open,0.0,OneHanded,Circular,0,Head,HeadAway,HeadAway,0,,0
resist,resist,G_03_030,imrp,FullyClosed,0.0,,0.0,Closed,1.0,OneHanded,Straight,0,Neutral,Neutral,,0,,0
bend,bend,G_03_031,i,Bent,0.0,,,Open,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,bent_l,0
tend_your,tend_your,G_03_032,m,Flat,0.0,,,Open,0.0,OneHanded,Straight,0,Body,Clavicle,,1,,0
six,six,G_03_034,p,Curved,0.0,,,Open,1.0,OneHanded,Straight,0,Neutral,Neutral,,0,,0
juice_2,juice_2,G_03_035,p,FullyOpen,0.0,,,Closed,0.0,OneHanded,Curved,0,Head,Mouth,HeadAway,0,,1
elevator_2,elevator,G_03_036,imrp,Bent,0.0,0.0,0.0,Closed,1.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Palm,FingerFront,1,B,0
join,join,G_03_039,im,FullyOpen,0.0,0.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,FingerUlnar,,1,C,0
hinge,hinge,G_03_041,im,FullyOpen,0.0,0.0,0.0,Closed,0.0,DominanceViolation,Curved,1,Hand,FingerTip,,1,DominanceConditionViolation,1
beak,beak,G_03_048,i,Curved,0.0,,,Open,0.0,OneHanded,Curved,0,Head,CheekNose,HeadAway,1,,1
jellyfish,jellyfish,G_03_049,imrp,Flat,1.0,1.0,0.0,Open,0.0,OneHanded,Z-shaped,1,Neutral,Neutral,Neutral,0,,0
average,average,G_03_050,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Straight,1,Hand,FingerRadial,,1,open_b,0
cheek,cheek,G_03_052,i,Bent,0.0,,,Open,1.0,OneHanded,Straight,1,Head,CheekNose,,1,,0
harmonica,harmonica,G_03_054,imrp,Flat,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Head,HeadAway,HeadAway,0,flat_b,0
cancer_1,cancer,G_03_056,imrp,Curved,,0.0,0.0,Open,0.0,OneHanded,Straight,0,Neutral,Neutral,Neutral,0,,0
tongue,tongue,G_03_057,im,Flat,1.0,0.0,0.0,Closed,0.0,OneHanded,,1,Head,Mouth,,1,,0
nice,nice,G_03_059,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Straight,0,Hand,Palm,FingerFront,1,open_b,0
archeology,archeology,G_03_060,i,Curved,0.0,,,Closed,0.0,AsymmetricalDifferentHandshape,Circular,1,Hand,Palm,HandAway,1,B,0
save,save,G_03_061,im,FullyOpen,0.0,1.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Straight,0,Hand,FingerUlnar,,1,S,0
touch,touch,G_03_063,m,Flat,0.0,,,Open,0.0,AsymmetricalDifferentHandshape,BackAndForth,0,Hand,PalmBack,HandAway,1,5,0
overwhelmed,overwhelmed,G_03_064,imrp,Flat,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Head,HeadAway,HeadAway,0,flat_b,0
axe_2,axe,G_03_066,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,OneHanded,Curved,0,Arm,ForearmUlnar,,1,,0
temporary,temporary,G_03_067,im,FullyOpen,0.0,0.0,0.0,Closed,0.0,DominanceViolation,Straight,1,Hand,FingerRadial,FingerRadial,1,DominanceConditionViolation,0
basket_1,basket_1,G_03_070,imrp,FullyOpen,0.0,0.0,0.0,Closed,0.0,OneHanded,Curved,0,Arm,ForearmUlnar,ElbowBack,1,,1
nonsense,nonsense,G_03_071,imrp,FullyOpen,0.0,1.0,0.0,Closed,0.0,OneHanded,Curved,0,Head,Forehead,HeadAway,1,,0
snowman,snowman,G_03_073,imrp,Curved,0.0,0.0,0.0,Open,1.0,SymmetricalOrAlternating,,0,Body,Clavicle,,1,o,0
yes,yes,G_03_074,imrp,FullyClosed,0.0,,0.0,Closed,1.0,OneHanded,Straight,1,Neutral,Neutral,,0,,0
nose,nose,G_03_075,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Straight,1,Head,CheekNose,,1,,0
ocean,ocean,G_03_076,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,,0,Head,Chin,,1,5,0
invisible,invisible,G_03_078,m,Flat,1.0,,,Open,1.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,0,8,0
fake,fake,G_03_080,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Curved,0,Head,CheekNose,HeadAway,1,,0
memorize,memorize,G_03_081,imrp,FullyOpen,1.0,1.0,1.0,Open,1.0,OneHanded,Straight,0,Head,Forehead,HeadAway,1,,0
dont_care,dont_care,G_03_082,imrp,Flat,0.0,0.0,0.0,Open,1.0,OneHanded,,0,Head,CheekNose,,1,,0
goody_goody,goody_goody,G_03_083,imp,FullyOpen,0.0,0.0,0.0,Open,0.0,OneHanded,,0,Neutral,Neutral,,0,,0
kick_1,kick,G_03_087,imrp,FullyOpen,0.0,0.0,0.0,Closed,0.0,AsymmetricalSameHandshape,Curved,0,Hand,HandAway,FingerUlnar,1,closed_b,0
tendency,tendency,G_03_089,m,Flat,0.0,,,Open,0.0,SymmetricalOrAlternating,Straight,0,Body,Clavicle,BodyAway,1,open_8,0
backpack_1,backpack,G_03_091,imrp,Curved,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Circular,1,Body,Clavicle,,1,curved_5,0
permission,permission,G_03_093,im,Stacked,0.0,,0.0,Open,1.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,0,p,0
goosebumps,goosebumps,G_03_096,imrp,Curved,0.0,1.0,0.0,Closed,0.0,OneHanded,Straight,0,Arm,ForearmBack,ForearmBack,1,,0
senate,senate,G_03_099,imrp,FullyClosed,0.0,,0.0,Closed,1.0,OneHanded,Curved,0,Body,Clavicle,Clavicle,1,,0
megaphone,megaphone,G_03_102,imrp,FullyClosed,1.0,,0.0,Closed,1.0,SymmetricalOrAlternating,Straight,0,Head,Mouth,HeadAway,1,s,0
evidence,evidence,G_03_103,imrp,Bent,0.0,0.0,0.0,Closed,1.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Palm,,1,B,0
only_one_2,only_one_2,H_01_001,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Circular,1,Body,TorsoTop,,1,,0
linguistics,linguistics,H_01_004,i,FullyOpen,,,,Open,0.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,1,l,0
perspective,perspective,H_01_006,im,Flat,0.0,1.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,HandAway,HandAway,0,1,0
cross_2,cross_2,H_01_007,imrp,FullyOpen,0.0,0.0,0.0,Closed,0.0,AsymmetricalSameHandshape,Curved,0,Hand,FingerRadial,HandAway,1,closed_b,0
weekend_2,weekend,H_01_009,p,Curved,0.0,,,Open,1.0,AsymmetricalDifferentHandshape,BackAndForth,0,Hand,FingerRadial,HandAway,1,B,0
worse,worse,H_01_011,im,FullyOpen,0.0,1.0,0.0,Closed,0.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,1,v,0
postpone,postpone,H_01_012,i,Curved,0.0,,,Open,1.0,DominanceViolation,Curved,0,Neutral,Neutral,Neutral,0,DominanceConditionViolation,0
ooh,ooh,H_01_013,p,FullyOpen,0.0,,,Open,0.0,OneHanded,Straight,1,Head,HeadAway,HeadAway,0,,0
